date,country,city,market,product,price,unit,currency,source,collected_by
2026-05-23,benin,parakou,market_5,sucre,357.71,kg,XOF,field survey,agent_7
2026-05-23,benin,parakou,market_3,wheat,814.7,kg,XOF,field survey,agent_9
2026-05-23,benin,parakou,market_2,lait,411.05,litre,XOF,field survey,agent_3
2026-05-23,benin,parakou,market_5,œufs,587.81,douzaine,XOF,field survey,agent_8
2026-05-23,benin,parakou,market_2,poisson,958.86,kg,XOF,field survey,agent_3
2026-05-23,benin,parakou,market_1,haricots,270.43,kg,XOF,field survey,agent_4
2026-05-23,benin,parakou,market_3,tomates,379.08,kg,XOF,field survey,agent_5
2026-05-23,benin,abomey,market_5,blé,609.62,kg,XOF,field survey,agent_3
2026-05-23,benin,abomey,market_3,riz,651.4,kg,XOF,field survey,agent_7
2026-05-23,benin,abomey,market_2,huile,856.21,litre,XOF,field survey,agent_6
2026-05-23,benin,abomey,market_5,sucre,484.67,kg,XOF,field survey,agent_7
2026-05-23,benin,abomey,market_4,wheat,858.64,kg,XOF,field survey,agent_5
2026-05-23,benin,abomey,market_1,lait,334.58,litre,XOF,field survey,agent_5
2026-05-23,benin,abomey,market_5,œufs,786.0,douzaine,XOF,field survey,agent_4
2026-05-23,benin,abomey,market_4,poisson,217.67,kg,XOF,field survey,agent_1
2026-05-23,benin,abomey,market_2,haricots,154.45,kg,XOF,field survey,agent_5
2026-05-23,benin,abomey,market_3,tomates,454.12,kg,XOF,field survey,agent_4
2026-05-23,benin,bohicon,market_1,blé,813.3,kg,XOF,field survey,agent_2
2026-05-23,benin,bohicon,market_3,riz,101.21,kg,XOF,field survey,agent_1
2026-05-23,benin,bohicon,market_3,huile,543.87,litre,XOF,field survey,agent_4
2026-05-23,benin,bohicon,market_3,sucre,247.04,kg,XOF,field survey,agent_2
2026-05-23,benin,bohicon,market_1,wheat,309.3,kg,XOF,field survey,agent_2
2026-05-23,benin,bohicon,market_2,lait,794.0,litre,XOF,field survey,agent_3
2026-05-23,benin,bohicon,market_5,œufs,835.59,douzaine,XOF,field survey,agent_8
2026-05-23,benin,bohicon,market_3,poisson,787.51,kg,XOF,field survey,agent_6
2026-05-23,benin,bohicon,market_1,haricots,105.66,kg,XOF,field survey,agent_5
2026-05-23,benin,bohicon,market_1,tomates,498.21,kg,XOF,field survey,agent_7
2026-05-23,ghana,accra,market_3,blé,856.1,kg,GHS,field survey,agent_4
2026-05-23,ghana,accra,market_2,riz,877.21,kg,GHS,field survey,agent_8
2026-05-23,ghana,accra,market_1,huile,343.45,litre,GHS,field survey,agent_9
2026-05-23,ghana,accra,market_5,sucre,534.74,kg,GHS,field survey,agent_4
2026-05-23,ghana,accra,market_3,wheat,141.93,kg,GHS,field survey,agent_5
2026-05-23,ghana,accra,market_4,lait,542.92,litre,GHS,field survey,agent_3
2026-05-23,ghana,accra,market_4,œufs,623.45,douzaine,GHS,field survey,agent_2
2026-05-23,ghana,accra,market_1,poisson,760.91,kg,GHS,field survey,agent_8
2026-05-23,ghana,accra,market_2,haricots,276.52,kg,GHS,field survey,agent_9
2026-05-23,ghana,accra,market_2,tomates,646.55,kg,GHS,field survey,agent_8
2026-05-23,ghana,kumasi,market_5,blé,264.46,kg,GHS,field survey,agent_2
2026-05-23,ghana,kumasi,market_4,riz,836.17,kg,GHS,field survey,agent_4
2026-05-23,ghana,kumasi,market_1,huile,376.32,litre,GHS,field survey,agent_5
2026-05-23,ghana,kumasi,market_3,sucre,852.08,kg,GHS,field survey,agent_4
2026-05-23,ghana,kumasi,market_1,wheat,530.43,kg,GHS,field survey,agent_6
2026-05-23,ghana,kumasi,market_3,lait,853.52,litre,GHS,field survey,agent_2
2026-05-23,ghana,kumasi,market_1,œufs,682.41,douzaine,GHS,field survey,agent_1
2026-05-23,ghana,kumasi,market_4,poisson,318.98,kg,GHS,field survey,agent_9
2026-05-23,ghana,kumasi,market_3,haricots,854.76,kg,GHS,field survey,agent_2
2026-05-23,ghana,kumasi,market_2,tomates,248.26,kg,GHS,field survey,agent_8
2026-05-23,ghana,tamale,market_3,blé,770.88,kg,GHS,field survey,agent_9
2026-05-23,ghana,tamale,market_5,riz,965.78,kg,GHS,field survey,agent_7
2026-05-23,ghana,tamale,market_5,huile,573.68,litre,GHS,field survey,agent_6
2026-05-23,ghana,tamale,market_4,sucre,326.34,kg,GHS,field survey,agent_3
2026-05-23,ghana,tamale,market_3,wheat,296.87,kg,GHS,field survey,agent_2
2026-05-23,ghana,tamale,market_5,lait,563.64,litre,GHS,field survey,agent_7
2026-05-23,ghana,tamale,market_5,œufs,543.9,douzaine,GHS,field survey,agent_1
2026-05-23,ghana,tamale,market_2,poisson,549.84,kg,GHS,field survey,agent_6
2026-05-23,ghana,tamale,market_5,haricots,909.19,kg,GHS,field survey,agent_1
2026-05-23,ghana,tamale,market_5,tomates,402.83,kg,GHS,field survey,agent_3
2026-05-23,ghana,takoradi,market_3,blé,854.48,kg,GHS,field survey,agent_5
2026-05-23,ghana,takoradi,market_2,riz,716.88,kg,GHS,field survey,agent_4
2026-05-23,ghana,takoradi,market_3,huile,211.71,litre,GHS,field survey,agent_3
2026-05-23,ghana,takoradi,market_5,sucre,992.73,kg,GHS,field survey,agent_7
2026-05-23,ghana,takoradi,market_5,wheat,271.52,kg,GHS,field survey,agent_5
2026-05-23,ghana,takoradi,market_1,lait,745.8,litre,GHS,field survey,agent_1
2026-05-23,ghana,takoradi,market_2,œufs,314.02,douzaine,GHS,field survey,agent_4
2026-05-23,ghana,takoradi,market_5,poisson,647.29,kg,GHS,field survey,agent_8
2026-05-23,ghana,takoradi,market_4,haricots,213.5,kg,GHS,field survey,agent_7
2026-05-23,ghana,takoradi,market_1,tomates,154.36,kg,GHS,field survey,agent_2
2026-05-23,ghana,cape coast,market_2,blé,140.27,kg,GHS,field survey,agent_5
2026-05-23,ghana,cape coast,market_2,riz,879.57,kg,GHS,field survey,agent_2
2026-05-23,ghana,cape coast,market_3,huile,517.15,litre,GHS,field survey,agent_1
2026-05-23,ghana,cape coast,market_5,sucre,243.52,kg,GHS,field survey,agent_8
2026-05-23,ghana,cape coast,market_1,wheat,670.37,kg,GHS,field survey,agent_9
2026-05-23,ghana,cape coast,market_4,lait,517.23,litre,GHS,field survey,agent_5
2026-05-23,ghana,cape coast,market_1,œufs,808.16,douzaine,GHS,field survey,agent_5
2026-05-23,ghana,cape coast,market_4,poisson,314.59,kg,GHS,field survey,agent_4
2026-05-23,ghana,cape coast,market_2,haricots,140.52,kg,GHS,field survey,agent_5
2026-05-23,ghana,cape coast,market_2,tomates,870.03,kg,GHS,field survey,agent_8
2026-05-23,togo,lome,market_5,blé,888.07,kg,XOF,field survey,agent_7
2026-05-23,togo,lome,market_2,riz,355.01,kg,XOF,field survey,agent_4
2026-05-23,togo,lome,market_4,huile,943.08,litre,XOF,field survey,agent_1
2026-05-23,togo,lome,market_2,sucre,945.0,kg,XOF,field survey,agent_1
2026-05-23,togo,lome,market_1,wheat,378.16,kg,XOF,field survey,agent_1
2026-05-23,togo,lome,market_3,lait,693.53,litre,XOF,field survey,agent_5
2026-05-23,togo,lome,market_4,œufs,608.51,douzaine,XOF,field survey,agent_1
2026-05-23,togo,lome,market_2,poisson,302.09,kg,XOF,field survey,agent_4
2026-05-23,togo,lome,market_1,haricots,201.12,kg,XOF,field survey,agent_4
2026-05-23,togo,lome,market_1,tomates,268.44,kg,XOF,field survey,agent_7
2026-05-23,togo,sokode,market_5,blé,170.94,kg,XOF,field survey,agent_3
2026-05-23,togo,sokode,market_3,riz,592.78,kg,XOF,field survey,agent_7
2026-05-23,togo,sokode,market_5,huile,646.31,litre,XOF,field survey,agent_5
2026-05-23,togo,sokode,market_4,sucre,312.84,kg,XOF,field survey,agent_9
2026-05-23,togo,sokode,market_3,wheat,961.17,kg,XOF,field survey,agent_4
2026-05-23,togo,sokode,market_3,lait,856.75,litre,XOF,field survey,agent_6
2026-05-23,togo,sokode,market_3,œufs,578.26,douzaine,XOF,field survey,agent_5
2026-05-23,togo,sokode,market_3,poisson,769.3,kg,XOF,field survey,agent_6
2026-05-23,togo,sokode,market_2,haricots,512.35,kg,XOF,field survey,agent_2
2026-05-23,togo,sokode,market_2,tomates,604.99,kg,XOF,field survey,agent_2
2026-05-23,togo,kara,market_1,blé,851.51,kg,XOF,field survey,agent_5
2026-05-23,togo,kara,market_4,riz,843.84,kg,XOF,field survey,agent_2
2026-05-23,togo,kara,market_2,huile,151.89,litre,XOF,field survey,agent_6
2026-05-23,togo,kara,market_4,sucre,164.02,kg,XOF,field survey,agent_6
2026-05-23,togo,kara,market_5,wheat,513.5,kg,XOF,field survey,agent_5
2026-05-23,togo,kara,market_3,lait,933.71,litre,XOF,field survey,agent_1
2026-05-23,togo,kara,market_5,œufs,792.82,douzaine,XOF,field survey,agent_3
2026-05-23,togo,kara,market_4,poisson,468.79,kg,XOF,field survey,agent_7
2026-05-23,togo,kara,market_3,haricots,368.42,kg,XOF,field survey,agent_8
2026-05-23,togo,kara,market_4,tomates,759.33,kg,XOF,field survey,agent_3
2026-05-23,togo,aného,market_2,blé,901.98,kg,XOF,field survey,agent_6
2026-05-23,togo,aného,market_4,riz,399.67,kg,XOF,field survey,agent_6
2026-05-23,togo,aného,market_3,huile,154.24,litre,XOF,field survey,agent_6
2026-05-23,togo,aného,market_3,sucre,754.97,kg,XOF,field survey,agent_6
2026-05-23,togo,aného,market_3,wheat,926.06,kg,XOF,field survey,agent_2
2026-05-23,togo,aného,market_3,lait,163.98,litre,XOF,field survey,agent_5
2026-05-23,togo,aného,market_2,œufs,941.72,douzaine,XOF,field survey,agent_2
2026-05-23,togo,aného,market_1,poisson,875.59,kg,XOF,field survey,agent_5
2026-05-23,togo,aného,market_5,haricots,145.36,kg,XOF,field survey,agent_9
2026-05-23,togo,aného,market_5,tomates,464.51,kg,XOF,field survey,agent_2
2026-05-23,togo,dapaong,market_3,blé,326.3,kg,XOF,field survey,agent_4
2026-05-23,togo,dapaong,market_3,riz,648.23,kg,XOF,field survey,agent_6
2026-05-23,togo,dapaong,market_2,huile,820.02,litre,XOF,field survey,agent_9
2026-05-23,togo,dapaong,market_5,sucre,365.45,kg,XOF,field survey,agent_9
2026-05-23,togo,dapaong,market_3,wheat,141.21,kg,XOF,field survey,agent_3
2026-05-23,togo,dapaong,market_5,lait,468.73,litre,XOF,field survey,agent_2
2026-05-23,togo,dapaong,market_5,œufs,703.01,douzaine,XOF,field survey,agent_4
2026-05-23,togo,dapaong,market_4,poisson,699.76,kg,XOF,field survey,agent_7
2026-05-23,togo,dapaong,market_3,haricots,527.99,kg,XOF,field survey,agent_3
2026-05-23,togo,dapaong,market_2,tomates,468.91,kg,XOF,field survey,agent_1
2026-05-22,benin,cotonou,market_5,blé,511.49,kg,XOF,field survey,agent_4
2026-05-22,benin,cotonou,market_1,riz,469.14,kg,XOF,field survey,agent_7
2026-05-22,benin,cotonou,market_2,huile,392.12,litre,XOF,field survey,agent_6
2026-05-22,benin,cotonou,market_4,sucre,896.07,kg,XOF,field survey,agent_7
2026-05-22,benin,cotonou,market_2,wheat,351.52,kg,XOF,field survey,agent_8
2026-05-22,benin,cotonou,market_2,lait,135.67,litre,XOF,field survey,agent_3
2026-05-22,benin,cotonou,market_2,œufs,475.43,douzaine,XOF,field survey,agent_3
2026-05-22,benin,cotonou,market_1,poisson,993.81,kg,XOF,field survey,agent_9
2026-05-22,benin,cotonou,market_1,haricots,170.69,kg,XOF,field survey,agent_3
2026-05-22,benin,cotonou,market_2,tomates,579.23,kg,XOF,field survey,agent_3
2026-05-22,benin,porto-novo,market_2,blé,813.14,kg,XOF,field survey,agent_8
2026-05-22,benin,porto-novo,market_2,riz,574.26,kg,XOF,field survey,agent_6
2026-05-22,benin,porto-novo,market_5,huile,807.47,litre,XOF,field survey,agent_4
2026-05-22,benin,porto-novo,market_4,sucre,664.84,kg,XOF,field survey,agent_4
2026-05-22,benin,porto-novo,market_5,wheat,405.64,kg,XOF,field survey,agent_5
2026-05-22,benin,porto-novo,market_5,lait,734.24,litre,XOF,field survey,agent_7
2026-05-22,benin,porto-novo,market_4,œufs,488.3,douzaine,XOF,field survey,agent_8
2026-05-22,benin,porto-novo,market_3,poisson,375.88,kg,XOF,field survey,agent_1
2026-05-22,benin,porto-novo,market_2,haricots,392.25,kg,XOF,field survey,agent_6
2026-05-22,benin,porto-novo,market_2,tomates,480.6,kg,XOF,field survey,agent_4
2026-05-22,benin,parakou,market_1,blé,406.09,kg,XOF,field survey,agent_4
2026-05-22,benin,parakou,market_1,riz,549.94,kg,XOF,field survey,agent_5
2026-05-22,benin,parakou,market_1,huile,992.36,litre,XOF,field survey,agent_6
2026-05-22,benin,parakou,market_3,sucre,342.64,kg,XOF,field survey,agent_2
2026-05-22,benin,parakou,market_3,wheat,923.39,kg,XOF,field survey,agent_8
2026-05-22,benin,parakou,market_2,lait,947.71,litre,XOF,field survey,agent_9
2026-05-22,benin,parakou,market_2,œufs,635.24,douzaine,XOF,field survey,agent_9
2026-05-22,benin,parakou,market_5,poisson,481.57,kg,XOF,field survey,agent_9
2026-05-22,benin,parakou,market_2,haricots,739.7,kg,XOF,field survey,agent_7
2026-05-22,benin,parakou,market_5,tomates,848.47,kg,XOF,field survey,agent_6
2026-05-22,benin,abomey,market_3,blé,174.45,kg,XOF,field survey,agent_6
2026-05-22,benin,abomey,market_4,riz,622.76,kg,XOF,field survey,agent_3
2026-05-22,benin,abomey,market_2,huile,685.76,litre,XOF,field survey,agent_5
2026-05-22,benin,abomey,market_3,sucre,468.45,kg,XOF,field survey,agent_7
2026-05-22,benin,abomey,market_2,wheat,351.26,kg,XOF,field survey,agent_7
2026-05-22,benin,abomey,market_3,lait,543.5,litre,XOF,field survey,agent_5
2026-05-22,benin,abomey,market_1,œufs,734.7,douzaine,XOF,field survey,agent_9
2026-05-22,benin,abomey,market_4,poisson,948.08,kg,XOF,field survey,agent_9
2026-05-22,benin,abomey,market_4,haricots,729.62,kg,XOF,field survey,agent_4
2026-05-22,benin,abomey,market_3,tomates,866.87,kg,XOF,field survey,agent_6
2026-05-22,benin,bohicon,market_2,blé,615.07,kg,XOF,field survey,agent_5
2026-05-22,benin,bohicon,market_5,riz,114.0,kg,XOF,field survey,agent_4
2026-05-22,benin,bohicon,market_1,huile,459.98,litre,XOF,field survey,agent_3
2026-05-22,benin,bohicon,market_1,sucre,996.82,kg,XOF,field survey,agent_9
2026-05-22,benin,bohicon,market_5,wheat,519.34,kg,XOF,field survey,agent_3
2026-05-22,benin,bohicon,market_4,lait,665.49,litre,XOF,field survey,agent_2
2026-05-22,benin,bohicon,market_4,œufs,790.19,douzaine,XOF,field survey,agent_3
2026-05-22,benin,bohicon,market_1,poisson,827.4,kg,XOF,field survey,agent_1
2026-05-22,benin,bohicon,market_5,haricots,774.87,kg,XOF,field survey,agent_7
2026-05-22,benin,bohicon,market_3,tomates,338.01,kg,XOF,field survey,agent_6
2026-05-22,ghana,accra,market_1,blé,242.32,kg,GHS,field survey,agent_7
2026-05-22,ghana,accra,market_4,riz,974.03,kg,GHS,field survey,agent_9
2026-05-22,ghana,accra,market_3,huile,947.03,litre,GHS,field survey,agent_4
2026-05-22,ghana,accra,market_2,sucre,456.29,kg,GHS,field survey,agent_7
2026-05-22,ghana,accra,market_1,wheat,173.36,kg,GHS,field survey,agent_1
2026-05-22,ghana,accra,market_4,lait,171.3,litre,GHS,field survey,agent_6
2026-05-22,ghana,accra,market_4,œufs,359.47,douzaine,GHS,field survey,agent_6
2026-05-22,ghana,accra,market_1,poisson,233.91,kg,GHS,field survey,agent_7
2026-05-22,ghana,accra,market_5,haricots,376.22,kg,GHS,field survey,agent_9
2026-05-22,ghana,accra,market_2,tomates,227.18,kg,GHS,field survey,agent_8
2026-05-22,ghana,kumasi,market_1,blé,648.32,kg,GHS,field survey,agent_5
2026-05-22,ghana,kumasi,market_3,riz,393.69,kg,GHS,field survey,agent_8
2026-05-22,ghana,kumasi,market_5,huile,932.08,litre,GHS,field survey,agent_6
2026-05-22,ghana,kumasi,market_4,sucre,342.41,kg,GHS,field survey,agent_9
2026-05-22,ghana,kumasi,market_2,wheat,105.42,kg,GHS,field survey,agent_1
2026-05-22,ghana,kumasi,market_1,lait,480.69,litre,GHS,field survey,agent_2
2026-05-22,ghana,kumasi,market_5,œufs,206.44,douzaine,GHS,field survey,agent_1
2026-05-22,ghana,kumasi,market_1,poisson,654.69,kg,GHS,field survey,agent_1
2026-05-22,ghana,kumasi,market_2,haricots,535.85,kg,GHS,field survey,agent_4
2026-05-22,ghana,kumasi,market_4,tomates,572.41,kg,GHS,field survey,agent_7
2026-05-22,ghana,tamale,market_1,blé,150.18,kg,GHS,field survey,agent_2
2026-05-22,ghana,tamale,market_5,riz,832.67,kg,GHS,field survey,agent_8
2026-05-22,ghana,tamale,market_2,huile,547.55,litre,GHS,field survey,agent_2
2026-05-22,ghana,tamale,market_4,sucre,910.76,kg,GHS,field survey,agent_5
2026-05-22,ghana,tamale,market_5,wheat,967.28,kg,GHS,field survey,agent_9
2026-05-22,ghana,tamale,market_5,lait,636.68,litre,GHS,field survey,agent_9
2026-05-22,ghana,tamale,market_5,œufs,718.92,douzaine,GHS,field survey,agent_3
2026-05-22,ghana,tamale,market_4,poisson,983.92,kg,GHS,field survey,agent_8
2026-05-22,ghana,tamale,market_5,haricots,603.3,kg,GHS,field survey,agent_1
2026-05-22,ghana,tamale,market_5,tomates,394.42,kg,GHS,field survey,agent_6
2026-05-22,ghana,takoradi,market_1,blé,823.24,kg,GHS,field survey,agent_1
2026-05-22,ghana,takoradi,market_1,riz,405.22,kg,GHS,field survey,agent_5
2026-05-22,ghana,takoradi,market_2,huile,227.61,litre,GHS,field survey,agent_7
2026-05-22,ghana,takoradi,market_2,sucre,932.71,kg,GHS,field survey,agent_1
2026-05-22,ghana,takoradi,market_2,wheat,262.82,kg,GHS,field survey,agent_6
2026-05-22,ghana,takoradi,market_2,lait,193.06,litre,GHS,field survey,agent_4
2026-05-22,ghana,takoradi,market_1,œufs,876.64,douzaine,GHS,field survey,agent_1
2026-05-22,ghana,takoradi,market_2,poisson,707.64,kg,GHS,field survey,agent_4
2026-05-22,ghana,takoradi,market_2,haricots,800.84,kg,GHS,field survey,agent_2
2026-05-22,ghana,takoradi,market_3,tomates,910.39,kg,GHS,field survey,agent_4
2026-05-22,ghana,cape coast,market_4,blé,366.95,kg,GHS,field survey,agent_6
2026-05-22,ghana,cape coast,market_1,riz,835.25,kg,GHS,field survey,agent_2
2026-05-22,ghana,cape coast,market_1,huile,611.64,litre,GHS,field survey,agent_7
2026-05-22,ghana,cape coast,market_3,sucre,236.18,kg,GHS,field survey,agent_1
2026-05-22,ghana,cape coast,market_2,wheat,625.42,kg,GHS,field survey,agent_1
2026-05-22,ghana,cape coast,market_2,lait,930.16,litre,GHS,field survey,agent_2
2026-05-22,ghana,cape coast,market_5,œufs,499.32,douzaine,GHS,field survey,agent_4
2026-05-22,ghana,cape coast,market_2,poisson,268.2,kg,GHS,field survey,agent_9
2026-05-22,ghana,cape coast,market_5,haricots,633.49,kg,GHS,field survey,agent_7
2026-05-22,ghana,cape coast,market_4,tomates,859.62,kg,GHS,field survey,agent_5
2026-05-22,togo,lome,market_1,blé,771.78,kg,XOF,field survey,agent_6
2026-05-22,togo,lome,market_5,riz,975.54,kg,XOF,field survey,agent_8
2026-05-22,togo,lome,market_4,huile,997.86,litre,XOF,field survey,agent_1
2026-05-22,togo,lome,market_3,sucre,357.87,kg,XOF,field survey,agent_8
2026-05-22,togo,lome,market_1,wheat,477.83,kg,XOF,field survey,agent_8
2026-05-22,togo,lome,market_2,lait,579.93,litre,XOF,field survey,agent_1
2026-05-22,togo,lome,market_2,œufs,703.86,douzaine,XOF,field survey,agent_5
2026-05-22,togo,lome,market_5,poisson,903.79,kg,XOF,field survey,agent_8
2026-05-22,togo,lome,market_1,haricots,906.93,kg,XOF,field survey,agent_6
2026-05-22,togo,lome,market_2,tomates,528.89,kg,XOF,field survey,agent_3
2026-05-22,togo,sokode,market_3,blé,652.68,kg,XOF,field survey,agent_7
2026-05-22,togo,sokode,market_5,riz,278.11,kg,XOF,field survey,agent_9
2026-05-22,togo,sokode,market_3,huile,582.85,litre,XOF,field survey,agent_5
2026-05-22,togo,sokode,market_1,sucre,225.62,kg,XOF,field survey,agent_3
2026-05-22,togo,sokode,market_1,wheat,406.84,kg,XOF,field survey,agent_2
2026-05-22,togo,sokode,market_5,lait,243.79,litre,XOF,field survey,agent_4
2026-05-22,togo,sokode,market_1,œufs,529.03,douzaine,XOF,field survey,agent_2
2026-05-22,togo,sokode,market_3,poisson,905.33,kg,XOF,field survey,agent_2
2026-05-22,togo,sokode,market_1,haricots,116.72,kg,XOF,field survey,agent_7
2026-05-22,togo,sokode,market_5,tomates,556.08,kg,XOF,field survey,agent_3
2026-05-22,togo,kara,market_3,blé,187.36,kg,XOF,field survey,agent_8
2026-05-22,togo,kara,market_2,riz,797.61,kg,XOF,field survey,agent_6
2026-05-22,togo,kara,market_4,huile,690.25,litre,XOF,field survey,agent_2
2026-05-22,togo,kara,market_4,sucre,878.61,kg,XOF,field survey,agent_6
2026-05-22,togo,kara,market_4,wheat,706.54,kg,XOF,field survey,agent_5
2026-05-22,togo,kara,market_4,lait,675.67,litre,XOF,field survey,agent_8
2026-05-22,togo,kara,market_5,œufs,678.26,douzaine,XOF,field survey,agent_5
2026-05-22,togo,kara,market_5,poisson,430.7,kg,XOF,field survey,agent_6
2026-05-22,togo,kara,market_2,haricots,765.34,kg,XOF,field survey,agent_3
2026-05-22,togo,kara,market_3,tomates,752.98,kg,XOF,field survey,agent_4
2026-05-22,togo,aného,market_3,blé,271.19,kg,XOF,field survey,agent_6
2026-05-22,togo,aného,market_3,riz,832.83,kg,XOF,field survey,agent_6
2026-05-22,togo,aného,market_2,huile,734.43,litre,XOF,field survey,agent_1
2026-05-22,togo,aného,market_4,sucre,942.06,kg,XOF,field survey,agent_6
2026-05-22,togo,aného,market_2,wheat,446.96,kg,XOF,field survey,agent_3
2026-05-22,togo,aného,market_4,lait,716.42,litre,XOF,field survey,agent_9
2026-05-22,togo,aného,market_3,œufs,989.92,douzaine,XOF,field survey,agent_7
2026-05-22,togo,aného,market_3,poisson,280.79,kg,XOF,field survey,agent_9
2026-05-22,togo,aného,market_2,haricots,786.75,kg,XOF,field survey,agent_9
2026-05-22,togo,aného,market_4,tomates,540.54,kg,XOF,field survey,agent_5
2026-05-22,togo,dapaong,market_3,blé,521.21,kg,XOF,field survey,agent_4
2026-05-22,togo,dapaong,market_1,riz,900.89,kg,XOF,field survey,agent_3
2026-05-22,togo,dapaong,market_5,huile,148.39,litre,XOF,field survey,agent_5
2026-05-22,togo,dapaong,market_2,sucre,662.01,kg,XOF,field survey,agent_4
2026-05-22,togo,dapaong,market_1,wheat,310.14,kg,XOF,field survey,agent_7
2026-05-22,togo,dapaong,market_3,lait,979.36,litre,XOF,field survey,agent_4
2026-05-22,togo,dapaong,market_1,œufs,580.1,douzaine,XOF,field survey,agent_2
2026-05-22,togo,dapaong,market_5,poisson,151.88,kg,XOF,field survey,agent_1
2026-05-22,togo,dapaong,market_3,haricots,347.91,kg,XOF,field survey,agent_4
2026-05-22,togo,dapaong,market_3,tomates,349.01,kg,XOF,field survey,agent_9
2026-05-21,benin,cotonou,market_5,blé,446.11,kg,XOF,field survey,agent_7
2026-05-21,benin,cotonou,market_1,riz,965.97,kg,XOF,field survey,agent_6
2026-05-21,benin,cotonou,market_1,huile,274.07,litre,XOF,field survey,agent_3
2026-05-21,benin,cotonou,market_2,sucre,551.55,kg,XOF,field survey,agent_6
2026-05-21,benin,cotonou,market_3,wheat,539.03,kg,XOF,field survey,agent_8
2026-05-21,benin,cotonou,market_2,lait,521.71,litre,XOF,field survey,agent_7
2026-05-21,benin,cotonou,market_2,œufs,685.47,douzaine,XOF,field survey,agent_3
2026-05-21,benin,cotonou,market_2,poisson,538.65,kg,XOF,field survey,agent_3
2026-05-21,benin,cotonou,market_2,haricots,512.69,kg,XOF,field survey,agent_6
2026-05-21,benin,cotonou,market_3,tomates,332.18,kg,XOF,field survey,agent_2
2026-05-21,benin,porto-novo,market_4,blé,866.94,kg,XOF,field survey,agent_9
2026-05-21,benin,porto-novo,market_3,riz,300.36,kg,XOF,field survey,agent_1
2026-05-21,benin,porto-novo,market_5,huile,737.87,litre,XOF,field survey,agent_8
2026-05-21,benin,porto-novo,market_1,sucre,414.63,kg,XOF,field survey,agent_5
2026-05-21,benin,porto-novo,market_2,wheat,271.58,kg,XOF,field survey,agent_9
2026-05-21,benin,porto-novo,market_4,lait,992.97,litre,XOF,field survey,agent_5
2026-05-21,benin,porto-novo,market_1,œufs,611.16,douzaine,XOF,field survey,agent_5
2026-05-21,benin,porto-novo,market_3,poisson,945.72,kg,XOF,field survey,agent_8
2026-05-21,benin,porto-novo,market_3,haricots,825.51,kg,XOF,field survey,agent_7
2026-05-21,benin,porto-novo,market_5,tomates,368.15,kg,XOF,field survey,agent_2
2026-05-21,benin,parakou,market_3,blé,220.46,kg,XOF,field survey,agent_4
2026-05-21,benin,parakou,market_2,riz,804.58,kg,XOF,field survey,agent_5
2026-05-21,benin,parakou,market_3,huile,610.72,litre,XOF,field survey,agent_1
2026-05-21,benin,parakou,market_1,sucre,994.35,kg,XOF,field survey,agent_3
2026-05-21,benin,parakou,market_1,wheat,277.3,kg,XOF,field survey,agent_5
2026-05-21,benin,parakou,market_4,lait,140.92,litre,XOF,field survey,agent_4
2026-05-21,benin,parakou,market_1,œufs,333.93,douzaine,XOF,field survey,agent_8
2026-05-21,benin,parakou,market_2,poisson,176.32,kg,XOF,field survey,agent_4
2026-05-21,benin,parakou,market_3,haricots,969.09,kg,XOF,field survey,agent_7
2026-05-21,benin,parakou,market_1,tomates,291.49,kg,XOF,field survey,agent_5
2026-05-21,benin,abomey,market_5,blé,640.16,kg,XOF,field survey,agent_2
2026-05-21,benin,abomey,market_2,riz,205.56,kg,XOF,field survey,agent_3
2026-05-21,benin,abomey,market_5,huile,440.22,litre,XOF,field survey,agent_4
2026-05-21,benin,abomey,market_2,sucre,299.36,kg,XOF,field survey,agent_9
2026-05-21,benin,abomey,market_1,wheat,505.99,kg,XOF,field survey,agent_8
2026-05-21,benin,abomey,market_3,lait,770.88,litre,XOF,field survey,agent_1
2026-05-21,benin,abomey,market_1,œufs,618.14,douzaine,XOF,field survey,agent_2
2026-05-21,benin,abomey,market_4,poisson,557.18,kg,XOF,field survey,agent_8
2026-05-21,benin,abomey,market_1,haricots,296.06,kg,XOF,field survey,agent_7
2026-05-21,benin,abomey,market_2,tomates,623.71,kg,XOF,field survey,agent_8
2026-05-21,benin,bohicon,market_2,blé,677.71,kg,XOF,field survey,agent_9
2026-05-21,benin,bohicon,market_1,riz,953.05,kg,XOF,field survey,agent_6
2026-05-21,benin,bohicon,market_1,huile,135.33,litre,XOF,field survey,agent_5
2026-05-21,benin,bohicon,market_1,sucre,312.87,kg,XOF,field survey,agent_5
2026-05-21,benin,bohicon,market_1,wheat,335.96,kg,XOF,field survey,agent_8
2026-05-21,benin,bohicon,market_3,lait,232.55,litre,XOF,field survey,agent_5
2026-05-21,benin,bohicon,market_4,œufs,810.21,douzaine,XOF,field survey,agent_2
2026-05-21,benin,bohicon,market_3,poisson,498.05,kg,XOF,field survey,agent_5
2026-05-21,benin,bohicon,market_1,haricots,162.85,kg,XOF,field survey,agent_5
2026-05-21,benin,bohicon,market_3,tomates,788.27,kg,XOF,field survey,agent_9
2026-05-21,ghana,accra,market_3,blé,543.83,kg,GHS,field survey,agent_1
2026-05-21,ghana,accra,market_4,riz,628.35,kg,GHS,field survey,agent_3
